Al_composition,debye_temperature_500K_ord,debye_temperature_500K_ord_error,debye_temperature_500K_ord_up,debye_temperature_500K_ord_down,entropy_500K_ord,entropy_500K_ord_error,entropy_500K_ord_up,entropy_500K_ord_down,configurational_entropy_500K_ord,configurational_entropy_500K_ord_error,configurational_entropy_500K_ord_up,configurational_entropy_500K_ord_down,free_energy_500K_ord,free_energy_500K_ord_error,free_energy_500K_ord_up,free_energy_500K_ord_down
0.53,461.28374075130193,4.907933598973564,466.1916743502755,456.3758071523284,4.304926440729053,0.03732028856314617,4.342246729292199,4.267606152165907,0.0,0.0,0.0,0.0,-3.5813792377814377,0.0018370772244637643,-3.579542160556974,-3.5832163150059015
0.52,483.66436113658943,3.47607844589968,487.14043958248914,480.18828269068973,4.167953425740858,0.029164378415818176,4.197117804156677,4.13878904732504,0.0,0.0,0.0,0.0,-3.5662868516099544,0.0015084472314138416,-3.5647784043785404,-3.5677952988413684
0.51,505.19576492678414,2.275014380446388,507.47077930723054,502.92075054633773,4.044263116433073,0.022571301222384252,4.066834417655457,4.021691815210689,0.0,0.0,0.0,0.0,-3.5543751398926244,0.0011723612396640725,-3.5532027786529605,-3.5555475011322883
0.5,516.1736249617894,2.16528933361309,518.3389142954026,514.0083356281763,3.983643667597452,0.02240781775535063,4.006051485352803,3.961235849842101,0.0,0.0,0.0,0.0,-3.5463217504427247,0.0011231178643418406,-3.5451986325783826,-3.5474448683070667
0.49,512.4307636296967,2.2761387055890223,514.7069023352857,510.1546249241077,4.003275054795274,0.022928350265227646,4.026203405060501,3.980346704530046,0.0,0.0,0.0,0.0,-3.5317529613642784,0.0011367584566637765,-3.5306162029076145,-3.5328897198209424
0.48,508.1764559767643,2.390003519932755,510.56645949669706,505.78645245683157,4.027229059326381,0.024255785404536663,4.051484844730918,4.002973273921844,0.0,0.0,0.0,0.0,-3.5166057373802335,0.001162909115034391,-3.5154428282651993,-3.5177686464952678
0.47,500.82002121493963,2.682585717865298,503.50260693280495,498.1374354970743,4.069606966433275,0.024614036683475737,4.0942210031167505,4.0449929297497995,0.0,0.0,0.0,0.0,-3.501221733910732,0.001207718823810731,-3.5000140150869212,-3.5024294527345425
