,Al_composition,Fe_composition,lattice_parameter_500K_ord,bulk_modulus_500K_ord,internal_energy_500K_ord,configurational_entropy_500K_ord
0,0.53,0.53,2.871519329943169,95.1381196106556,-3.413159793147744,0.0
1,0.52,0.52,2.87361664617377,107.01837983256557,-3.4050411097864095,0.0
2,0.51,0.51,2.875095461994637,111.09524089585699,-3.397740162292956,0.0
3,0.5,0.5,2.877118170873268,115.24967781008151,-3.3926687762034478,0.0
4,0.49,0.49,2.8809570254133425,112.16404958507955,-3.3765918386898695,0.0
5,0.48,0.48,2.886032530395101,113.00373997446894,-3.361292845184612,0.0
6,0.47,0.47,2.890519632555879,108.59833064000298,-3.3436898984198664,0.0
