,Al_composition,Fe_composition,lattice_parameter_600K_ord,bulk_modulus_600K_ord,internal_energy_600K_ord,configurational_entropy_600K_ord
0,0.53,0.53,2.88039678942259,78.20116821119775,-3.350183118961504,0.0622230725599913
1,0.52,0.52,2.877573387466656,88.96063554648475,-3.3434038217703885,0.0618773924685537
2,0.51,0.51,2.874313257085224,101.13553160893365,-3.335338037309612,0.0615012678981372
3,0.5,0.5,2.878473250576314,113.68644626051224,-3.3305950004951312,0.0608701583711124
4,0.49,0.49,2.8819868387100542,109.36130259724143,-3.3152242570194206,0.0612756559308292
5,0.48,0.48,2.886173118558826,106.99993285198848,-3.2996299716934114,0.0616513084983005
6,0.47,0.47,2.8919895832434697,109.5132399122341,-3.2845619213821835,0.061996650885508
