Al_composition,debye_temperature_600K_ord,debye_temperature_600K_ord_error,debye_temperature_600K_ord_up,debye_temperature_600K_ord_down,entropy_600K_ord,entropy_600K_ord_error,entropy_600K_ord_up,entropy_600K_ord_down,configurational_entropy_600K_ord,configurational_entropy_600K_ord_error,configurational_entropy_600K_ord_up,configurational_entropy_600K_ord_down,free_energy_600K_ord,free_energy_600K_ord_error,free_energy_600K_ord_up,free_energy_600K_ord_down
0.53,411.2794621831743,10.030884838012414,421.3103470211867,401.2485773451619,5.1696091653446095,0.07954612149467928,5.249155286839288,5.090063043849931,-0.0032170572974966685,1.734723475976807e-18,-0.003217057297496667,-0.0032170572974966703,-3.6347310209057855,0.004377884243015585,-3.63035313666277,-3.639108905148801
0.52,453.8613799035245,6.478375903575812,460.3397558071003,447.3830039999487,4.880238701827828,0.0509873514471725,4.931226053275001,4.829251350380655,-0.003199184945409162,1.3010426069826053e-18,-0.0031991849454091606,-0.003199184945409163,-3.6123185073043125,0.0029002421606527766,-3.6094182651436597,-3.6152187494649652
0.51,485.6527902659031,4.258950128193724,489.9117403940968,481.3938401377094,4.682504737515761,0.03791419009078479,4.720418927606546,4.6445905474249765,-0.0031797385528694886,8.673617379884035e-19,-0.0031797385528694877,-0.0031797385528694894,-3.5943224574864145,0.0022104214273287637,-3.5921120360590857,-3.5965328789137434
0.5,511.3229272441184,1.8620464469097886,513.1849736910282,509.4608807972086,4.537905477813327,0.027911389237339795,4.565816867050667,4.509994088575987,-0.003147108928103254,8.673617379884035e-19,-0.003147108928103253,-0.003147108928103255,-3.5812548272094245,0.0016290188295881253,-3.5796258083798365,-3.5828838460390124
0.49,504.13548172695073,2.15695711154857,506.2924388384993,501.97852461540214,4.575137905098098,0.028423014366065123,4.6035609194641625,4.546714890732033,-0.0031680739629357307,4.336808689942018e-19,-0.0031680739629357303,-0.003168073962935731,-3.5676628496073035,0.0016695246938867524,-3.565993324913417,-3.56933237430119
0.48,499.8694307699391,2.7208486165034356,502.5902793864425,497.14858215343565,4.599449441698327,0.03176658357715762,4.631216025275484,4.567682858121169,-0.0031874959519791325,0.0,-0.0031874959519791325,-0.0031874959519791325,-3.5531150993307636,0.0018357879643677215,-3.551279311366396,-3.5549508872951314
0.47,503.26042694534243,2.9886140994847796,506.2490410448272,500.27181284585765,4.580829358060721,0.030483812384484183,4.6113131704452055,4.550345545676237,-0.0032053508440825352,8.673617379884035e-19,-0.0032053508440825344,-0.003205350844082536,-3.5369143357773685,0.0017497730676218114,-3.5351645627097468,-3.53866410884499
