,Al_composition,Fe_composition,lattice_parameter_700K_ord,bulk_modulus_700K_ord,internal_energy_700K_ord,configurational_entropy_700K_ord
0,0.53,0.53,2.8789149299416543,82.35736674453351,-3.3771840406021183,0.096285278968083
1,0.52,0.52,2.8778342751210406,92.46797495403706,-3.3701904296308536,0.0959326097186422
2,0.51,0.51,2.8765777082175106,100.18801998618021,-3.3607667549375866,0.0955287450458365
3,0.5,0.5,2.8802010802683324,110.11984241637185,-3.3541418919411305,0.0969736781367218
4,0.49,0.49,2.8841870257524556,108.34584451737891,-3.3390985255997596,0.0974294091604246
5,0.48,0.48,2.8886696683117705,106.08412851817103,-3.3234584164986023,0.0978334057910737
6,0.47,0.47,2.893093593227023,104.72737152231949,-3.3077055844892578,0.0981850449957048
