,Al_composition,Fe_composition,lattice_parameter_700K_ord,bulk_modulus_700K_ord,internal_energy_700K_ord,configurational_entropy_700K_ord
0,0.53,0.53,2.879233294074006,90.61552352849787,-3.4356119712311326,0.096285278968083
1,0.52,0.52,2.8783531889656566,99.0761957285258,-3.4253434125272677,0.0959326097186422
2,0.51,0.51,2.8782356618399065,107.82753858300867,-3.4172324319453065,0.0955287450458365
3,0.5,0.5,2.880323741777968,111.55174415687367,-3.4102318786369263,0.0969736781367218
4,0.49,0.49,2.883288087524092,110.27592413192738,-3.3948201430008442,0.0974294091604246
5,0.48,0.48,2.8892558206790127,107.2231931411305,-3.3786615155820363,0.0978334057910737
6,0.47,0.47,2.8942059670297375,106.82564193253805,-3.3628171251738146,0.0981850449957048
