,Al_composition,Fe_composition,lattice_parameter_700K_ord,bulk_modulus_700K_ord,internal_energy_700K_ord,configurational_entropy_700K_ord
0,0.53,0.53,2.882505244914863,65.77310979252763,-3.3489934238076717,0.096285278968083
1,0.52,0.52,2.8818209226063307,83.79034701897334,-3.3394320692046624,0.0959326097186422
2,0.51,0.51,2.8809963055018732,98.28520471640525,-3.3309486718501713,0.0955287450458365
3,0.5,0.5,2.880400609463046,110.47244372145202,-3.3257251425116126,0.0969736781367218
4,0.49,0.49,2.884635840982115,109.16054800454636,-3.310518518260363,0.0974294091604246
5,0.48,0.48,2.8892164079139993,104.7470042946582,-3.294800086215275,0.0978334057910737
6,0.47,0.47,2.8930301764131134,107.47024346992251,-3.2801684294410687,0.0981850449957048
