,Al_composition,Fe_composition,lattice_parameter_600K_ord,bulk_modulus_600K_ord,internal_energy_600K_ord,configurational_entropy_600K_ord
0,0.53,0.53,2.878270253726857,83.37300336565252,-3.3809679440984337,0.0622230725599913
1,0.52,0.52,2.8761936691311165,95.5425001881861,-3.37290432630362,0.0618773924685537
2,0.51,0.51,2.876578578862614,106.62001346980801,-3.3651291543948436,0.0615012678981372
3,0.5,0.5,2.8767977817341808,111.40783861420786,-3.359510823270242,0.0608701583711124
4,0.49,0.49,2.88195457451941,111.3650960724506,-3.3441135883440762,0.0612756559308292
5,0.48,0.48,2.8861777601001286,108.23575885220433,-3.327548529236049,0.0616513084983005
6,0.47,0.47,2.89186201564805,105.8035059782233,-3.3111684322139183,0.061996650885508
