,Al_composition,Fe_composition,lattice_parameter_700K_ord,bulk_modulus_700K_ord,internal_energy_700K_ord,configurational_entropy_700K_ord
0,0.53,0.53,2.880037171255705,85.66704011970052,-3.406283282721921,0.096285278968083
1,0.52,0.52,2.8776108055441245,96.42213432837404,-3.397485582285072,0.0959326097186422
2,0.51,0.51,2.878090173183707,106.56790238455591,-3.3893496963427046,0.0955287450458365
3,0.5,0.5,2.878653277217358,111.90047802216135,-3.3824516794252837,0.0969736781367218
4,0.49,0.49,2.883526368944569,110.87576916150182,-3.367748169229295,0.0974294091604246
5,0.48,0.48,2.8886567958140774,107.7307375406051,-3.350827941340317,0.0978334057910737
6,0.47,0.47,2.8944237532193524,107.40597903395091,-3.335617404306512,0.0981850449957048
