Al_composition,Fe_composition,internal_energy_600K_ord,internal_energy_600K_ord_error,bulk_modulus_600K_ord,bulk_modulus_600K_ord_error,bulk_modulus_600K_ord_up,bulk_modulus_600K_ord_down,bulk_modulus_derivative_600K_ord,bulk_modulus_derivative_600K_ord_error,bulk_modulus_derivative_600K_ord_up,bulk_modulus_derivative_600K_ord_down,lattice_parameter_600K_ord,lattice_parameter_600K_ord_error,configurational_entropy_600K_ord
0.53,0.47,-3.4091904764541363,0.0005288093021328,92.39387455442096,1.581448359557102,93.97532291397806,90.81242619486386,7.633394259320546,0.5658092467445092,8.199203506065055,7.067585012576037,2.876938218653068,0.0009690836589342,0.06222307255999136
0.52,0.48,-3.4014271779491776,0.000401536062622,101.45632482298446,1.1496755575703097,102.60600038055476,100.30664926541415,6.318966836652768,0.4082674645969472,6.727234301249715,5.910699372055821,2.8759230851125173,0.0007074171446639,0.061877392468553796
0.51,0.49,-3.39370002986966,0.0003052770245458,109.62047478155252,0.8624020710725837,110.4828768526251,108.75807271047994,4.940922600493396,0.2933097477289367,5.234232348222332,4.64761285276446,2.8768782765523744,0.0005105030435528,0.06150126789813721
0.5,0.5,-3.3875042483322417,0.0002668534450365,114.71836904995143,0.7577134126098986,115.47608246256134,113.96065563734153,4.042225519601587,0.2467243756635509,4.288949895265138,3.795501143938036,2.8783266874696647,0.0004290370903954,0.060870158371112454
0.49,0.51,-3.3716097069393163,0.000254821363835,110.6112021043501,0.777128274823567,111.38833037917367,109.83407382952653,4.342256175846654,0.2346788107972566,4.57693498664391,4.107577365049397,2.8823152924147646,0.0004007499026155,0.061275655930829225
0.48,0.52,-3.355535536602887,0.0002809504446117,109.39027710188093,0.9241569502641208,110.31443405214505,108.4661201516168,4.290165897366858,0.2518323905311839,4.541998287898042,4.0383335068356745,2.88681062928278,0.0004196799699427,0.061651308498300535
0.47,0.53,-3.339329912891326,0.0002697326257383,107.48614651575596,0.9680338444981916,108.45418036025416,106.51811267125777,3.755296865838851,0.2384906212855805,3.993787487124431,3.5168062445532704,2.8924881907388915,0.0003833996208932,0.061996650885508056
