,Al_composition,Fe_composition,lattice_parameter_600K_ord,bulk_modulus_600K_ord,internal_energy_600K_ord,configurational_entropy_600K_ord
0,0.53,0.53,2.8775051609740516,96.50650540415373,-3.4373673019006503,0.0622230725599913
1,0.52,0.52,2.876246212984951,105.33962836644095,-3.4301699026381303,0.0618773924685537
2,0.51,0.51,2.8773920271470748,109.3561094477152,-3.4219103547259264,0.0615012678981372
3,0.5,0.5,2.878305091813668,114.27029119724064,-3.415070650002264,0.0608701583711124
4,0.49,0.49,2.882956859829944,112.41272212449519,-3.3998929450567523,0.0612756559308292
5,0.48,0.48,2.8873368456238615,108.55731342170766,-3.3832749436726424,0.0616513084983005
6,0.47,0.47,2.891718702158876,106.69934602985127,-3.3671826694042943,0.061996650885508
