Al_composition,Fe_composition,internal_energy_600K_ord,internal_energy_600K_ord_error,bulk_modulus_600K_ord,bulk_modulus_600K_ord_error,bulk_modulus_600K_ord_up,bulk_modulus_600K_ord_down,bulk_modulus_derivative_600K_ord,bulk_modulus_derivative_600K_ord_error,bulk_modulus_derivative_600K_ord_up,bulk_modulus_derivative_600K_ord_down,lattice_parameter_600K_ord,lattice_parameter_600K_ord_error,configurational_entropy_600K_ord
0.53,0.47,-3.380589844915682,0.0007353651984456,83.74223984429725,2.301997934830329,86.04423777912757,81.44024190946692,9.234627138563429,0.8246297286209353,10.059256867184365,8.409997409942493,2.8776125352192743,0.0013931141930827,0.06222307255999136
0.52,0.48,-3.373026087849935,0.0006083193069725,96.68689392878132,1.7737604040863826,98.4606543328677,94.91313352469493,7.456234617713179,0.6351045515686872,8.091339169281866,6.821130066144492,2.875521821547593,0.0010937910155475,0.061877392468553796
0.51,0.49,-3.364645283632447,0.0004254965059551,104.9257116183112,1.2172883206788565,106.14299993899006,103.70842329763234,5.777191772803034,0.4204965697526445,6.197688342555678,5.35669520305039,2.8766086957036605,0.0007293481991166,0.06150126789813721
0.5,0.5,-3.358897876871221,0.000288865761502,112.96626902821896,0.8148294012040365,113.781098429423,112.15143962701492,4.495222120790685,0.2707704184875085,4.765992539278193,4.224451702303177,2.877347146714205,0.0004715264422863,0.060870158371112454
0.49,0.51,-3.3435074251801504,0.0003172756170594,111.86042890545548,0.9612485681280208,112.8216774735835,110.89918033732745,4.098888281571862,0.2910720460554045,4.389960327627267,3.8078162355164578,2.882198222803265,0.0004978652254816,0.061275655930829225
0.48,0.52,-3.327273412001591,0.0002822822088902,108.11888435509452,0.9248791068494452,109.04376346194397,107.19400524824508,4.398903644470327,0.2559286988199094,4.654832343290236,4.142974945650417,2.886467865576204,0.000427192944189,0.061651308498300535
0.47,0.53,-3.3113960374241063,0.0003022230962703,105.49546675346454,1.0795520469654245,106.57501880042996,104.41591470649912,4.317657079481738,0.2687045463941656,4.586361625875904,4.048952533087572,2.8917152243646917,0.0004337436334702,0.061996650885508056
